Step,X,Y,Z
991920,1,-3.28533e+08,1.86976e+08,0
991920,2,9.30256e+06,3.43854e+06,0
991980,0,8.77195e+06,1.01736e+07,0
991980,1,-3.28562e+08,1.86923e+08,0
991980,2,9.76073e+06,3.49034e+06,0
992040,0,8.7723e+06,1.0175e+07,0
992040,1,-3.2859e+08,1.86869e+08,0
992040,2,1.02143e+07,3.57323e+06,0
992100,0,8.77265e+06,1.01764e+07,0
992100,1,-3.28618e+08,1.86816e+08,0
992100,2,1.06612e+07,3.6868e+06,0
992160,0,8.77299e+06,1.01778e+07,0
992160,1,-3.28646e+08,1.86762e+08,0
992160,2,1.10993e+07,3.83053e+06,0
992220,0,8.77334e+06,1.01792e+07,0
992220,1,-3.28675e+08,1.86709e+08,0
992220,2,1.15265e+07,4.00372e+06,0
992280,0,8.77369e+06,1.01806e+07,0
992280,1,-3.28703e+08,1.86655e+08,0
992280,2,1.19411e+07,4.20558e+06,0
992340,0,8.77404e+06,1.0182e+07,0
992340,1,-3.28731e+08,1.86602e+08,0
992340,2,1.23409e+07,4.43514e+06,0
992400,0,8.77438e+06,1.01835e+07,0
992400,1,-3.28759e+08,1.86548e+08,0
992400,2,1.27242e+07,4.69134e+06,0
992460,0,8.77473e+06,1.01849e+07,0
992460,1,-3.28787e+08,1.86495e+08,0
992460,2,1.30892e+07,4.97299e+06,0
992520,0,8.77508e+06,1.01863e+07,0
992520,1,-3.28816e+08,1.86441e+08,0
992520,2,1.34342e+07,5.27877e+06,0
992580,0,8.77542e+06,1.01877e+07,0
992580,1,-3.28844e+08,1.86388e+08,0
992580,2,1.37576e+07,5.60727e+06,0
992640,0,8.77577e+06,1.01891e+07,0
992640,1,-3.28872e+08,1.86334e+08,0
992640,2,1.4058e+07,5.95697e+06,0
992700,0,8.77612e+06,1.01905e+07,0
992700,1,-3.289e+08,1.86281e+08,0
992700,2,1.4334e+07,6.32624e+06,0
992760,0,8.77646e+06,1.01919e+07,0
992760,1,-3.28928e+08,1.86227e+08,0
992760,2,1.45842e+07,6.71338e+06,0
992820,0,8.77681e+06,1.01933e+07,0
992820,1,-3.28956e+08,1.86174e+08,0
992820,2,1.48076e+07,7.11661e+06,0
992880,0,8.77715e+06,1.01948e+07,0
992880,1,-3.28985e+08,1.8612e+08,0
992880,2,1.50032e+07,7.53405e+06,0
992940,0,8.7775e+06,1.01962e+07,0
992940,1,-3.29013e+08,1.86067e+08,0
992940,2,1.51699e+07,7.96379e+06,0
993000,0,8.77785e+06,1.01976e+07,0
993000,1,-3.29041e+08,1.86013e+08,0
993000,2,1.53072e+07,8.40385e+06,0
993060,0,8.77819e+06,1.0199e+07,0
993060,1,-3.29069e+08,1.8596e+08,0
993060,2,1.54142e+07,8.85219e+06,0
993120,0,8.77854e+06,1.02004e+07,0
993120,1,-3.29097e+08,1.85906e+08,0
993120,2,1.54906e+07,9.30675e+06,0
993180,0,8.77888e+06,1.02018e+07,0
993180,1,-3.29125e+08,1.85852e+08,0
993180,2,1.5536e+07,9.76545e+06,0
993240,0,8.77923e+06,1.02032e+07,0
993240,1,-3.29153e+08,1.85799e+08,0
993240,2,1.55502e+07,1.02262e+07,0
993300,0,8.77957e+06,1.02047e+07,0
993300,1,-3.29181e+08,1.85745e+08,0
993300,2,1.55331e+07,1.06868e+07,0
993360,0,8.77992e+06,1.02061e+07,0
993360,1,-3.29209e+08,1.85692e+08,0
993360,2,1.54847e+07,1.11451e+07,0
993420,0,8.78026e+06,1.02075e+07,0
993420,1,-3.29237e+08,1.85638e+08,0
993420,2,1.54054e+07,1.15992e+07,0
993480,0,8.78061e+06,1.02089e+07,0
993480,1,-3.29265e+08,1.85585e+08,0
993480,2,1.52955e+07,1.20468e+07,0
993540,0,8.78095e+06,1.02103e+07,0
993540,1,-3.29293e+08,1.85531e+08,0
993540,2,1.51554e+07,1.24859e+07,0
993600,0,8.7813e+06,1.02117e+07,0
993600,1,-3.29321e+08,1.85477e+08,0
993600,2,1.49858e+07,1.29145e+07,0
993660,0,8.78164e+06,1.02131e+07,0
993660,1,-3.29349e+08,1.85424e+08,0
993660,2,1.47875e+07,1.33305e+07,0
993720,0,8.78199e+06,1.02146e+07,0
993720,1,-3.29377e+08,1.8537e+08,0
993720,2,1.45614e+07,1.37322e+07,0
993780,0,8.78233e+06,1.0216e+07,0
993780,1,-3.29405e+08,1.85317e+08,0
993780,2,1.43086e+07,1.41175e+07,0
993840,0,8.78268e+06,1.02174e+07,0
993840,1,-3.29433e+08,1.85263e+08,0
993840,2,1.40301e+07,1.44848e+07,0
993900,0,8.78302e+06,1.02188e+07,0
993900,1,-3.29461e+08,1.85209e+08,0
993900,2,1.37274e+07,1.48323e+07,0
993960,0,8.78336e+06,1.02202e+07,0
993960,1,-3.29489e+08,1.85156e+08,0
993960,2,1.34017e+07,1.51583e+07,0
994020,0,8.78371e+06,1.02216e+07,0
994020,1,-3.29517e+08,1.85102e+08,0
994020,2,1.30545e+07,1.54615e+07,0
994080,0,8.78405e+06,1.0223e+07,0
994080,1,-3.29545e+08,1.85048e+08,0
994080,2,1.26875e+07,1.57404e+07,0
994140,0,8.7844e+06,1.02245e+07,0
994140,1,-3.29573e+08,1.84995e+08,0
994140,2,1.23024e+07,1.59936e+07,0
994200,0,8.78474e+06,1.02259e+07,0
994200,1,-3.29601e+08,1.84941e+08,0
994200,2,1.19009e+07,1.62199e+07,0
994260,0,8.78508e+06,1.02273e+07,0
994260,1,-3.29629e+08,1.84887e+08,0
994260,2,1.1485e+07,1.64184e+07,0
994320,0,8.78543e+06,1.02287e+07,0
994320,1,-3.29657e+08,1.84834e+08,0
994320,2,1.10564e+07,1.65881e+07,0
994380,0,8.78577e+06,1.02301e+07,0
994380,1,-3.29685e+08,1.8478e+08,0
994380,2,1.06173e+07,1.67282e+07,0
994440,0,8.78611e+06,1.02315e+07,0
994440,1,-3.29713e+08,1.84727e+08,0
994440,2,1.01697e+07,1.68379e+07,0
994500,0,8.78646e+06,1.02329e+07,0
994500,1,-3.29741e+08,1.84673e+08,0
994500,2,9.71558e+06,1.69169e+07,0
994560,0,8.7868e+06,1.02344e+07,0
994560,1,-3.29769e+08,1.84619e+08,0
994560,2,9.25714e+06,1.69646e+07,0
994620,0,8.78714e+06,1.02358e+07,0
994620,1,-3.29796e+08,1.84565e+08,0
994620,2,8.7965e+06,1.69809e+07,0
994680,0,8.78749e+06,1.02372e+07,0
994680,1,-3.29824e+08,1.84512e+08,0
994680,2,8.33582e+06,1.69657e+07,0
994740,0,8.78783e+06,1.02386e+07,0
994740,1,-3.29852e+08,1.84458e+08,0
994740,2,7.87726e+06,1.69191e+07,0
994800,0,8.78817e+06,1.024e+07,0
994800,1,-3.2988e+08,1.84404e+08,0
994800,2,7.42295e+06,1.68411e+07,0
994860,0,8.78851e+06,1.02414e+07,0
994860,1,-3.29908e+08,1.84351e+08,0
994860,2,6.97504e+06,1.67323e+07,0
994920,0,8.78886e+06,1.02428e+07,0
994920,1,-3.29936e+08,1.84297e+08,0
994920,2,6.53562e+06,1.6593e+07,0
994980,0,8.7892e+06,1.02443e+07,0
994980,1,-3.29963e+08,1.84243e+08,0
994980,2,6.10677e+06,1.64239e+07,0
995040,0,8.78954e+06,1.02457e+07,0
995040,1,-3.29991e+08,1.8419e+08,0
995040,2,5.69051e+06,1.62259e+07,0
995100,0,8.78988e+06,1.02471e+07,0
995100,1,-3.30019e+08,1.84136e+08,0
995100,2,5.28879e+06,1.59998e+07,0
995160,0,8.79022e+06,1.02485e+07,0
995160,1,-3.30047e+08,1.84082e+08,0
995160,2,4.90351e+06,1.57467e+07,0
995220,0,8.79057e+06,1.02499e+07,0
995220,1,-3.30075e+08,1.84028e+08,0
995220,2,4.5365e+06,1.54677e+07,0
995280,0,8.79091e+06,1.02513e+07,0
995280,1,-3.30102e+08,1.83975e+08,0
995280,2,4.18949e+06,1.51642e+07,0
995340,0,8.79125e+06,1.02528e+07,0
995340,1,-3.3013e+08,1.83921e+08,0
995340,2,3.86411e+06,1.48376e+07,0
995400,0,8.79159e+06,1.02542e+07,0
995400,1,-3.30158e+08,1.83867e+08,0
995400,2,3.56192e+06,1.44895e+07,0
995460,0,8.79193e+06,1.02556e+07,0
995460,1,-3.30186e+08,1.83814e+08,0
995460,2,3.28434e+06,1.41214e+07,0
995520,0,8.79227e+06,1.0257e+07,0
995520,1,-3.30213e+08,1.8376e+08,0
995520,2,3.03269e+06,1.37351e+07,0
995580,0,8.79261e+06,1.02584e+07,0
995580,1,-3.30241e+08,1.83706e+08,0
995580,2,2.80816e+06,1.33324e+07,0
995640,0,8.79296e+06,1.02598e+07,0
995640,1,-3.30269e+08,1.83652e+08,0
995640,2,2.61182e+06,1.29152e+07,0
995700,0,8.7933e+06,1.02612e+07,0
995700,1,-3.30297e+08,1.83599e+08,0
995700,2,2.4446e+06,1.24856e+07,0
995760,0,8.79364e+06,1.02627e+07,0
995760,1,-3.30324e+08,1.83545e+08,0
995760,2,2.3073e+06,1.20454e+07,0
995820,0,8.79398e+06,1.02641e+07,0
995820,1,-3.30352e+08,1.83491e+08,0
995820,2,2.20056e+06,1.15969e+07,0
995880,0,8.79432e+06,1.02655e+07,0
995880,1,-3.3038e+08,1.83437e+08,0
995880,2,2.12488e+06,1.1142e+07,0
995940,0,8.79466e+06,1.02669e+07,0
995940,1,-3.30407e+08,1.83383e+08,0
995940,2,2.08064e+06,1.06831e+07,0
996000,0,8.795e+06,1.02683e+07,0
996000,1,-3.30435e+08,1.8333e+08,0
996000,2,2.06803e+06,1.02222e+07,0
996060,0,8.79534e+06,1.02697e+07,0
996060,1,-3.30463e+08,1.83276e+08,0
996060,2,2.08712e+06,9.76146e+06,0
996120,0,8.79568e+06,1.02712e+07,0
996120,1,-3.3049e+08,1.83222e+08,0
996120,2,2.13781e+06,9.30316e+06,0
996180,0,8.79602e+06,1.02726e+07,0
996180,1,-3.30518e+08,1.83168e+08,0
996180,2,2.21986e+06,8.84941e+06,0
996240,0,8.79636e+06,1.0274e+07,0
996240,1,-3.30546e+08,1.83115e+08,0
996240,2,2.33287e+06,8.40237e+06,0
996300,0,8.7967e+06,1.02754e+07,0
996300,1,-3.30573e+08,1.83061e+08,0
996300,2,2.47632e+06,7.96413e+06,0
996360,0,8.79704e+06,1.02768e+07,0
996360,1,-3.30601e+08,1.83007e+08,0
996360,2,2.6495e+06,7.53677e+06,0
996420,0,8.79738e+06,1.02782e+07,0
996420,1,-3.30628e+08,1.82953e+08,0
996420,2,2.85161e+06,7.12231e+06,0
996480,0,8.79772e+06,1.02797e+07,0
996480,1,-3.30656e+08,1.82899e+08,0
996480,2,3.08168e+06,6.72268e+06,0
996540,0,8.79806e+06,1.02811e+07,0
996540,1,-3.30684e+08,1.82845e+08,0
996540,2,3.33861e+06,6.33978e+06,0
996600,0,8.7984e+06,1.02825e+07,0
996600,1,-3.30711e+08,1.82792e+08,0
996600,2,3.6212e+06,5.97539e+06,0
996660,0,8.79874e+06,1.02839e+07,0
996660,1,-3.30739e+08,1.82738e+08,0
996660,2,3.9281e+06,5.63122e+06,0
996720,0,8.79908e+06,1.02853e+07,0
996720,1,-3.30766e+08,1.82684e+08,0
996720,2,4.25786e+06,5.3089e+06,0
996780,0,8.79942e+06,1.02867e+07,0
996780,1,-3.30794e+08,1.8263e+08,0
996780,2,4.60892e+06,5.00992e+06,0
996840,0,8.79975e+06,1.02882e+07,0
996840,1,-3.30821e+08,1.82576e+08,0
996840,2,4.97962e+06,4.73567e+06,0
996900,0,8.80009e+06,1.02896e+07,0
996900,1,-3.30849e+08,1.82522e+08,0
996900,2,5.36823e+06,4.48744e+06,0
996960,0,8.80043e+06,1.0291e+07,0
996960,1,-3.30877e+08,1.82469e+08,0
996960,2,5.7729e+06,4.26638e+06,0
997020,0,8.80077e+06,1.02924e+07,0
997020,1,-3.30904e+08,1.82415e+08,0
997020,2,6.19174e+06,4.07351e+06,0
997080,0,8.80111e+06,1.02938e+07,0
997080,1,-3.30932e+08,1.82361e+08,0
997080,2,6.62279e+06,3.90972e+06,0
997140,0,8.80145e+06,1.02952e+07,0
997140,1,-3.30959e+08,1.82307e+08,0
997140,2,7.06401e+06,3.77577e+06,0
997200,0,8.80179e+06,1.02967e+07,0
997200,1,-3.30987e+08,1.82253e+08,0
997200,2,7.51334e+06,3.67226e+06,0
997260,0,8.80212e+06,1.02981e+07,0
997260,1,-3.31014e+08,1.82199e+08,0
997260,2,7.96869e+06,3.59967e+06,0
997320,0,8.80246e+06,1.02995e+07,0
997320,1,-3.31041e+08,1.82145e+08,0
997320,2,8.42793e+06,3.55832e+06,0
997380,0,8.8028e+06,1.03009e+07,0
997380,1,-3.31069e+08,1.82092e+08,0
997380,2,8.88891e+06,3.54838e+06,0
997440,0,8.80314e+06,1.03023e+07,0
997440,1,-3.31096e+08,1.82038e+08,0
997440,2,9.34949e+06,3.5699e+06,0
997500,0,8.80348e+06,1.03037e+07,0
997500,1,-3.31124e+08,1.81984e+08,0
997500,2,9.80753e+06,3.62275e+06,0
997560,0,8.80381e+06,1.03052e+07,0
997560,1,-3.31151e+08,1.8193e+08,0
997560,2,1.02609e+07,3.70668e+06,0
997620,0,8.80415e+06,1.03066e+07,0
997620,1,-3.31179e+08,1.81876e+08,0
997620,2,1.07075e+07,3.82128e+06,0
997680,0,8.80449e+06,1.0308e+07,0
997680,1,-3.31206e+08,1.81822e+08,0
997680,2,1.11452e+07,3.96601e+06,0
997740,0,8.80482e+06,1.03094e+07,0
997740,1,-3.31234e+08,1.81768e+08,0
997740,2,1.15721e+07,4.14018e+06,0
997800,0,8.80516e+06,1.03108e+07,0
997800,1,-3.31261e+08,1.81714e+08,0
997800,2,1.19862e+07,4.34298e+06,0
997860,0,8.8055e+06,1.03123e+07,0
997860,1,-3.31288e+08,1.8166e+08,0
997860,2,1.23855e+07,4.57346e+06,0
997920,0,8.80584e+06,1.03137e+07,0
997920,1,-3.31316e+08,1.81606e+08,0
997920,2,1.27682e+07,4.83054e+06,0
997980,0,8.80617e+06,1.03151e+07,0
997980,1,-3.31343e+08,1.81552e+08,0
997980,2,1.31325e+07,5.11303e+06,0
998040,0,8.80651e+06,1.03165e+07,0
998040,1,-3.3137e+08,1.81499e+08,0
998040,2,1.34768e+07,5.4196e+06,0
998100,0,8.80685e+06,1.03179e+07,0
998100,1,-3.31398e+08,1.81445e+08,0
998100,2,1.37995e+07,5.74884e+06,0
998160,0,8.80718e+06,1.03193e+07,0
998160,1,-3.31425e+08,1.81391e+08,0
998160,2,1.40991e+07,6.09922e+06,0
998220,0,8.80752e+06,1.03208e+07,0
998220,1,-3.31453e+08,1.81337e+08,0
998220,2,1.43742e+07,6.46913e+06,0
998280,0,8.80786e+06,1.03222e+07,0
998280,1,-3.3148e+08,1.81283e+08,0
998280,2,1.46235e+07,6.85684e+06,0
998340,0,8.80819e+06,1.03236e+07,0
998340,1,-3.31507e+08,1.81229e+08,0
998340,2,1.4846e+07,7.26058e+06,0
998400,0,8.80853e+06,1.0325e+07,0
998400,1,-3.31535e+08,1.81175e+08,0
998400,2,1.50406e+07,7.67847e+06,0
998460,0,8.80886e+06,1.03264e+07,0
998460,1,-3.31562e+08,1.81121e+08,0
998460,2,1.52064e+07,8.1086e+06,0
998520,0,8.8092e+06,1.03279e+07,0
998520,1,-3.31589e+08,1.81067e+08,0
998520,2,1.53426e+07,8.54897e+06,0
998580,0,8.80954e+06,1.03293e+07,0
998580,1,-3.31616e+08,1.81013e+08,0
998580,2,1.54486e+07,8.99756e+06,0
998640,0,8.80987e+06,1.03307e+07,0
998640,1,-3.31644e+08,1.80959e+08,0
998640,2,1.5524e+07,9.4523e+06,0
998700,0,8.81021e+06,1.03321e+07,0
998700,1,-3.31671e+08,1.80905e+08,0
998700,2,1.55683e+07,9.9111e+06,0
998760,0,8.81054e+06,1.03335e+07,0
998760,1,-3.31698e+08,1.80851e+08,0
998760,2,1.55814e+07,1.03719e+07,0
998820,0,8.81088e+06,1.03349e+07,0
998820,1,-3.31725e+08,1.80797e+08,0
998820,2,1.55632e+07,1.08324e+07,0
998880,0,8.81121e+06,1.03364e+07,0
998880,1,-3.31753e+08,1.80743e+08,0
998880,2,1.55138e+07,1.12907e+07,0
998940,0,8.81155e+06,1.03378e+07,0
998940,1,-3.3178e+08,1.80689e+08,0
998940,2,1.54335e+07,1.17445e+07,0
999000,0,8.81188e+06,1.03392e+07,0
999000,1,-3.31807e+08,1.80635e+08,0
999000,2,1.53225e+07,1.21919e+07,0
999060,0,8.81222e+06,1.03406e+07,0
999060,1,-3.31834e+08,1.80581e+08,0
999060,2,1.51814e+07,1.26307e+07,0
999120,0,8.81255e+06,1.0342e+07,0
999120,1,-3.31862e+08,1.80527e+08,0
999120,2,1.50109e+07,1.30589e+07,0
999180,0,8.81289e+06,1.03435e+07,0
999180,1,-3.31889e+08,1.80473e+08,0
999180,2,1.48116e+07,1.34745e+07,0
999240,0,8.81322e+06,1.03449e+07,0
999240,1,-3.31916e+08,1.80419e+08,0
999240,2,1.45846e+07,1.38756e+07,0
999300,0,8.81356e+06,1.03463e+07,0
999300,1,-3.31943e+08,1.80365e+08,0
999300,2,1.43309e+07,1.42604e+07,0
999360,0,8.81389e+06,1.03477e+07,0
999360,1,-3.3197e+08,1.80311e+08,0
999360,2,1.40516e+07,1.4627e+07,0
999420,0,8.81422e+06,1.03491e+07,0
999420,1,-3.31998e+08,1.80257e+08,0
999420,2,1.3748e+07,1.49738e+07,0
999480,0,8.81456e+06,1.03506e+07,0
999480,1,-3.32025e+08,1.80203e+08,0
999480,2,1.34215e+07,1.52992e+07,0
999540,0,8.81489e+06,1.0352e+07,0
999540,1,-3.32052e+08,1.80149e+08,0
999540,2,1.30737e+07,1.56016e+07,0
999600,0,8.81523e+06,1.03534e+07,0
999600,1,-3.32079e+08,1.80095e+08,0
999600,2,1.27061e+07,1.58796e+07,0
999660,0,8.81556e+06,1.03548e+07,0
999660,1,-3.32106e+08,1.80041e+08,0
999660,2,1.23204e+07,1.61319e+07,0
999720,0,8.81589e+06,1.03562e+07,0
999720,1,-3.32133e+08,1.79987e+08,0
999720,2,1.19184e+07,1.63574e+07,0
999780,0,8.81623e+06,1.03577e+07,0
999780,1,-3.3216e+08,1.79933e+08,0
999780,2,1.15019e+07,1.65549e+07,0
999840,0,8.81656e+06,1.03591e+07,0
999840,1,-3.32187e+08,1.79879e+08,0
999840,2,1.1073e+07,1.67236e+07,0
999900,0,8.81689e+06,1.03605e+07,0
999900,1,-3.32215e+08,1.79824e+08,0
999900,2,1.06336e+07,1.68627e+07,0
999960,0,8.81723e+06,1.03619e+07,0
999960,1,-3.32242e+08,1.7977e+08,0
999960,2,1.01857e+07,1.69714e+07,0
1000020,0,8.81756e+06,1.03633e+07,0
1000020,1,-3.32269e+08,1.79716e+08,0
1000020,2,9.73137e+06,1.70493e+07,0
1000080,0,8.81789e+06,1.03648e+07,0
1000080,1,-3.32296e+08,1.79662e+08,0
1000080,2,9.27281e+06,1.7096e+07,0
1000140,0,8.81823e+06,1.03662e+07,0
1000140,1,-3.32323e+08,1.79608e+08,0
1000140,2,8.81212e+06,1.71113e+07,0
1000200,0,8.81856e+06,1.03676e+07,0
1000200,1,-3.3235e+08,1.79554e+08,0
1000200,2,8.35147e+06,1.7095e+07,0
1000260,0,8.81889e+06,1.0369e+07,0
1000260,1,-3.32377e+08,1.795e+08,0
1000260,2,7.893e+06,1.70473e+07,0
1000320,0,8.81922e+06,1.03704e+07,0
1000320,1,-3.32404e+08,1.79446e+08,0
1000320,2,7.43886e+06,1.69683e+07,0
1000380,0,8.81956e+06,1.03719e+07,0
1000380,1,-3.32431e+08,1.79392e+08,0
1000380,2,6.99119e+06,1.68585e+07,0
1000440,0,8.81989e+06,1.03733e+07,0
1000440,1,-3.32458e+08,1.79338e+08,0
1000440,2,6.55209e+06,1.67182e+07,0
1000500,0,8.82022e+06,1.03747e+07,0
1000500,1,-3.32485e+08,1.79284e+08,0
1000500,2,6.12362e+06,1.65481e+07,0
1000560,0,8.82055e+06,1.03761e+07,0
1000560,1,-3.32512e+08,1.79229e+08,0
1000560,2,5.7078e+06,1.63492e+07,0
1000620,0,8.82089e+06,1.03775e+07,0
1000620,1,-3.32539e+08,1.79175e+08,0
1000620,2,5.30659e+06,1.61221e+07,0
1000680,0,8.82122e+06,1.0379e+07,0
1000680,1,-3.32566e+08,1.79121e+08,0
1000680,2,4.92189e+06,1.58681e+07,0
1000740,0,8.82155e+06,1.03804e+07,0
1000740,1,-3.32593e+08,1.79067e+08,0
1000740,2,4.55551e+06,1.55883e+07,0
1000800,0,8.82188e+06,1.03818e+07,0
1000800,1,-3.3262e+08,1.79013e+08,0
1000800,2,4.20918e+06,1.5284e+07,0
1000860,0,8.82221e+06,1.03832e+07,0
1000860,1,-3.32647e+08,1.78959e+08,0
1000860,2,3.88455e+06,1.49567e+07,0
1000920,0,8.82254e+06,1.03846e+07,0
1000920,1,-3.32674e+08,1.78905e+08,0
1000920,2,3.58315e+06,1.46078e+07,0
1000980,0,8.82288e+06,1.03861e+07,0
1000980,1,-3.32701e+08,1.7885e+08,0
1000980,2,3.30641e+06,1.42391e+07,0
1001040,0,8.82321e+06,1.03875e+07,0
1001040,1,-3.32728e+08,1.78796e+08,0
1001040,2,3.05564e+06,1.38522e+07,0
1001100,0,8.82354e+06,1.03889e+07,0
1001100,1,-3.32755e+08,1.78742e+08,0
1001100,2,2.83203e+06,1.34491e+07,0
1001160,0,8.82387e+06,1.03903e+07,0
1001160,1,-3.32781e+08,1.78688e+08,0
1001160,2,2.63665e+06,1.30315e+07,0
1001220,0,8.8242e+06,1.03917e+07,0
1001220,1,-3.32808e+08,1.78634e+08,0
1001220,2,2.47041e+06,1.26014e+07,0
1001280,0,8.82453e+06,1.03932e+07,0
1001280,1,-3.32835e+08,1.7858e+08,0
1001280,2,2.3341e+06,1.2161e+07,0
1001340,0,8.82486e+06,1.03946e+07,0
1001340,1,-3.32862e+08,1.78525e+08,0
1001340,2,2.22839e+06,1.17122e+07,0
1001400,0,8.82519e+06,1.0396e+07,0
1001400,1,-3.32889e+08,1.78471e+08,0
1001400,2,2.15375e+06,1.12572e+07,0
1001460,0,8.82552e+06,1.03974e+07,0
1001460,1,-3.32916e+08,1.78417e+08,0
1001460,2,2.11056e+06,1.07981e+07,0
1001520,0,8.82585e+06,1.03988e+07,0
1001520,1,-3.32943e+08,1.78363e+08,0
1001520,2,2.099e+06,1.03372e+07,0
1001580,0,8.82618e+06,1.04003e+07,0
1001580,1,-3.3297e+08,1.78309e+08,0
1001580,2,2.11914e+06,9.87653e+06,0
1001640,0,8.82651e+06,1.04017e+07,0
1001640,1,-3.32996e+08,1.78255e+08,0
1001640,2,2.17088e+06,9.41834e+06,0
1001700,0,8.82684e+06,1.04031e+07,0
1001700,1,-3.33023e+08,1.782e+08,0
1001700,2,2.25396e+06,8.96479e+06,0
1001760,0,8.82717e+06,1.04045e+07,0
1001760,1,-3.3305e+08,1.78146e+08,0
1001760,2,2.36799e+06,8.51801e+06,0
1001820,0,8.8275e+06,1.0406e+07,0
1001820,1,-3.33077e+08,1.78092e+08,0
1001820,2,2.51244e+06,8.08012e+06,0
1001880,0,8.82783e+06,1.04074e+07,0
1001880,1,-3.33104e+08,1.78038e+08,0
1001880,2,2.6866e+06,7.65316e+06,0
1001940,0,8.82816e+06,1.04088e+07,0
1001940,1,-3.3313e+08,1.77983e+08,0
1001940,2,2.88965e+06,7.23917e+06,0
1002000,0,8.82849e+06,1.04102e+07,0
1002000,1,-3.33157e+08,1.77929e+08,0
1002000,2,3.12062e+06,6.84008e+06,0
1002060,0,8.82882e+06,1.04116e+07,0
1002060,1,-3.33184e+08,1.77875e+08,0
1002060,2,3.37843e+06,6.45777e+06,0
1002120,0,8.82915e+06,1.04131e+07,0
1002120,1,-3.33211e+08,1.77821e+08,0
1002120,2,3.66184e+06,6.09403e+06,0
1002180,0,8.82948e+06,1.04145e+07,0
1002180,1,-3.33238e+08,1.77767e+08,0
1002180,2,3.96952e+06,5.75058e+06,0
1002240,0,8.82981e+06,1.04159e+07,0
1002240,1,-3.33264e+08,1.77712e+08,0
1002240,2,4.30001e+06,5.42902e+06,0
1002300,0,8.83014e+06,1.04173e+07,0
1002300,1,-3.33291e+08,1.77658e+08,0
1002300,2,4.65175e+06,5.13085e+06,0
1002360,0,8.83047e+06,1.04187e+07,0
1002360,1,-3.33318e+08,1.77604e+08,0
1002360,2,5.02307e+06,4.85746e+06,0
1002420,0,8.8308e+06,1.04202e+07,0
1002420,1,-3.33344e+08,1.7755e+08,0
1002420,2,5.41223e+06,4.61013e+06,0
1002480,0,8.83113e+06,1.04216e+07,0
1002480,1,-3.33371e+08,1.77495e+08,0
1002480,2,5.8174e+06,4.39001e+06,0
1002540,0,8.83145e+06,1.0423e+07,0
1002540,1,-3.33398e+08,1.77441e+08,0
1002540,2,6.23668e+06,4.1981e+06,0
1002600,0,8.83178e+06,1.04244e+07,0
1002600,1,-3.33425e+08,1.77387e+08,0
1002600,2,6.66808e+06,4.03531e+06,0
1002660,0,8.83211e+06,1.04259e+07,0
1002660,1,-3.33451e+08,1.77333e+08,0
1002660,2,7.1096e+06,3.90237e+06,0
1002720,0,8.83244e+06,1.04273e+07,0
1002720,1,-3.33478e+08,1.77278e+08,0
1002720,2,7.55916e+06,3.7999e+06,0
1002780,0,8.83277e+06,1.04287e+07,0
1002780,1,-3.33505e+08,1.77224e+08,0
1002780,2,8.01467e+06,3.72835e+06,0
1002840,0,8.8331e+06,1.04301e+07,0
1002840,1,-3.33531e+08,1.7717e+08,0
1002840,2,8.47399e+06,3.68806e+06,0
1002900,0,8.83342e+06,1.04315e+07,0
1002900,1,-3.33558e+08,1.77115e+08,0
1002900,2,8.93498e+06,3.67918e+06,0
1002960,0,8.83375e+06,1.0433e+07,0
1002960,1,-3.33585e+08,1.77061e+08,0
1002960,2,9.3955e+06,3.70175e+06,0
1003020,0,8.83408e+06,1.04344e+07,0
1003020,1,-3.33611e+08,1.77007e+08,0
1003020,2,9.8534e+06,3.75566e+06,0
1003080,0,8.83441e+06,1.04358e+07,0
1003080,1,-3.33638e+08,1.76953e+08,0
1003080,2,1.03066e+07,3.84063e+06,0
1003140,0,8.83473e+06,1.04372e+07,0
1003140,1,-3.33664e+08,1.76898e+08,0
1003140,2,1.07529e+07,3.95625e+06,0
1003200,0,8.83506e+06,1.04387e+07,0
1003200,1,-3.33691e+08,1.76844e+08,0
1003200,2,1.11903e+07,4.10198e+06,0
1003260,0,8.83539e+06,1.04401e+07,0
1003260,1,-3.33718e+08,1.7679e+08,0
1003260,2,1.16168e+07,4.27714e+06,0
1003320,0,8.83572e+06,1.04415e+07,0
1003320,1,-3.33744e+08,1.76735e+08,0
1003320,2,1.20303e+07,4.48089e+06,0
1003380,0,8.83604e+06,1.04429e+07,0
1003380,1,-3.33771e+08,1.76681e+08,0
1003380,2,1.24291e+07,4.71228e+06,0
1003440,0,8.83637e+06,1.04444e+07,0
1003440,1,-3.33797e+08,1.76627e+08,0
1003440,2,1.28112e+07,4.97024e+06,0
1003500,0,8.8367e+06,1.04458e+07,0
1003500,1,-3.33824e+08,1.76572e+08,0
1003500,2,1.31749e+07,5.25355e+06,0
1003560,0,8.83702e+06,1.04472e+07,0
1003560,1,-3.3385e+08,1.76518e+08,0
1003560,2,1.35185e+07,5.56092e+06,0
1003620,0,8.83735e+06,1.04486e+07,0
1003620,1,-3.33877e+08,1.76464e+08,0
1003620,2,1.38404e+07,5.8909e+06,0
1003680,0,8.83768e+06,1.045e+07,0
1003680,1,-3.33904e+08,1.76409e+08,0
1003680,2,1.41392e+07,6.24197e+06,0
1003740,0,8.838e+06,1.04515e+07,0
